,Datetime,Open,High,Low,Close,Volume,SMA_10,SMA_20,EMA_10,RSI,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower,Momentum,Volatility,Future_Close,Target
10,2021-01-04 04:45:00+00:00,14086.95,14095.25,14083.25,14089.9,0.0,14063.635,14046.975,14070.312743712213,65.52183173588881,16.607402992409334,10.469519636743016,14046.975,14107.670681802527,13986.279318197474,46.44999999999891,35.0868608677885,14086.6,0
11,2021-01-04 05:00:00+00:00,14090.05,14090.05,14081.85,14086.6,0.0,14067.715,14050.9,14073.274063037265,63.726012793176814,16.999807014164617,11.775577112227337,14050.9,14111.161884610772,13990.638115389227,40.80000000000109,35.15462708599722,14044.0,0
12,2021-01-04 05:15:00+00:00,14086.75,14090.0,14036.45,14044.0,0.0,14067.554999999998,14051.9475,14067.951506121399,54.119511090991544,13.715225469795769,12.163506783741024,14051.9475,14110.884830454072,13993.010169545929,-1.6000000000003638,35.26991517804719,14017.8,0
13,2021-01-04 05:30:00+00:00,14043.85,14043.85,13956.6,14017.8,0.0,14065.325,14051.4175,14058.833050462961,46.56472559698337,8.895508015149971,11.509907030022815,14051.4175,14111.427308628081,13991.407691371918,-22.30000000000109,37.81204430395749,14019.6,1
14,2021-01-04 05:45:00+00:00,14017.65,14025.25,14004.75,14019.6,0.0,14065.785,14050.497500000001,14051.699768560604,44.8432432432432,5.1615925391161,10.240244131841472,14050.497500000001,14111.92094379281,13989.074056207193,4.600000000000364,37.15404905405479,14056.1,1
15,2021-01-04 06:00:00+00:00,14019.0,14060.9,14016.55,14056.1,0.0,14069.914999999999,14051.529999999999,14052.499810640493,51.94046721929182,5.089019530380028,9.209999211549183,14051.529999999999,14112.581534745137,13990.47846525486,41.30000000000109,32.909928002216404,14036.15,0
16,2021-01-04 06:15:00+00:00,14056.35,14059.2,14031.05,14036.15,0.0,14063.189999999999,14051.757500000002,14049.527117796766,48.34297738032605,3.382712819484368,8.04454193313622,14051.757500000002,14112.529604707064,13990.985395292939,-67.25,32.169937657522944,14060.7,1
17,2021-01-04 06:30:00+00:00,14036.5,14064.5,14031.25,14060.7,0.0,14059.88,14053.0375,14051.558550924627,53.38593030900723,3.965717956882145,7.228777137885405,14053.0375,14113.409433833005,13992.665566166996,-33.099999999998545,30.32016380782587,14051.5,0
18,2021-01-04 06:45:00+00:00,14061.05,14065.3,14048.55,14051.5,0.0,14054.89,14054.322499999998,14051.547905301966,56.33021158515422,3.6433918627408275,6.511700082856491,14054.322499999998,14113.33207527117,13995.312924728827,-49.899999999999636,26.6064403231019,14075.15,1
19,2021-01-04 07:00:00+00:00,14051.7,14078.15,14051.7,14075.15,0.0,14053.75,14056.37,14055.839195247061,59.67923015236557,5.235946725018948,6.256549411288982,14056.37,14115.281426824737,13997.458573175265,-11.399999999999636,25.311920775268398,14084.05,1
20,2021-01-04 07:15:00+00:00,14075.9,14086.7,14072.6,14084.05,0.0,14053.164999999999,14058.4,14060.968432474867,45.830639948287015,7.133977494895589,6.432035028010304,14058.4,14118.227787946122,13998.572212053878,-5.850000000000364,24.436050894804424,14085.5,1
21,2021-01-04 07:30:00+00:00,14082.85,14088.6,14068.05,14085.5,0.0,14053.054999999998,14060.385,14065.428717479435,48.146493970522755,8.655409266226343,6.876709875653512,14060.385,14121.080660991192,13999.689339008808,-1.1000000000003638,24.270735121406453,14093.2,1
22,2021-01-04 07:45:00+00:00,14084.85,14094.35,14077.85,14093.2,0.0,14057.975,14062.765,14070.478041574082,48.16964285714314,10.363022086883575,7.573972317899525,14062.765,14124.739129577123,14000.790870422876,49.20000000000073,27.05792397801615,14103.75,1
23,2021-01-04 08:00:00+00:00,14093.25,14104.6,14087.7,14103.75,0.0,14066.570000000002,14065.9475,14076.527488560612,53.91442876649987,12.424393703215173,8.544056594962655,14065.9475,14129.537084342424,14002.357915657576,85.95000000000073,26.524121097597565,14114.85,1
24,2021-01-04 08:15:00+00:00,14102.75,14115.7,14096.95,14114.85,0.0,14076.095000000001,14070.939999999999,14083.495217913227,55.48472191690486,14.78330999859827,9.791907275689777,14070.939999999999,14133.355539563056,14008.524460436942,95.25,24.83116825013739,14096.55,0
25,2021-01-04 08:30:00+00:00,14114.1,14115.8,14084.85,14096.55,0.0,14080.14,14075.027500000002,14085.868814656274,52.05196947824266,15.003163962232065,10.834158612998236,14075.027500000002,14132.472379529956,14017.582620470048,40.44999999999891,24.504577803611973,14103.0,1
26,2021-01-04 08:45:00+00:00,14096.7,14103.1,14068.95,14103.0,0.0,14086.825,14075.007500000002,14088.98357562786,64.29956374212267,15.518967905680256,11.77112047153464,14075.007500000002,14132.411050917128,14017.603949082875,66.85000000000036,19.846175814104253,14111.0,1
27,2021-01-04 09:00:00+00:00,14103.05,14118.6,14101.9,14111.0,0.0,14091.855,14075.867500000002,14092.98656187734,74.77405635300315,16.384410107464646,12.693778398720642,14075.867500000002,14134.947385926203,14016.7876140738,50.29999999999927,18.837734736423975,14115.65,1
28,2021-01-04 09:15:00+00:00,14110.7,14118.8,14105.95,14115.65,0.0,14098.269999999999,14076.579999999998,14097.10718699055,75.15056297459992,17.246686361197135,13.604359991215942,14076.579999999998,14137.27794412542,14015.882055874576,64.14999999999964,13.823876285449089,14128.0,1
29,2021-01-04 09:30:00+00:00,14115.3,14135.9,14115.3,14128.0,0.0,14103.554999999998,14078.6525,14102.724062083176,71.55275779376427,18.710900675532685,14.62566812807929,14078.6525,14143.474283822225,14013.830716177776,52.850000000000364,14.102490914722086,14143.65,1
30,2021-01-04 09:45:00+00:00,14127.4,14147.85,14122.7,14143.65,0.0,14109.515,14081.34,14110.165141704416,83.07692307692233,20.893280543738,15.879190611211033,14081.34,14152.292271578193,14010.387728421807,59.600000000000364,17.19777198101255,14108.7,0
31,2021-01-05 03:45:00+00:00,14075.15,14114.65,14050.15,14108.7,0.0,14111.835000000001,14082.445000000002,14109.898752303612,63.88085598611903,19.576988069613435,16.618750102891514,14082.445000000002,14154.42313922516,14010.466860774843,23.200000000000728,15.025867510537537,14093.35,0
32,2021-01-05 04:00:00+00:00,14108.8,14111.25,14077.75,14093.35,0.0,14111.85,14084.9125,14106.88988824841,61.6866796984083,17.098103788521257,16.714620840017464,14084.9125,14154.691367823558,14015.133632176443,0.1499999999996362,15.005258337581704,14084.55,0
33,2021-01-05 04:15:00+00:00,14091.9,14103.15,14084.15,14084.55,0.0,14109.929999999998,14088.25,14102.828090385061,52.86236297198523,14.259113496629652,16.223519371339904,14088.25,14150.491372261973,14026.008627738027,-19.200000000000728,17.221549807656032,14071.6,0
34,2021-01-05 04:30:00+00:00,14084.15,14089.9,14066.1,14071.6,0.0,14105.605,14090.85,14097.150255769595,46.300148588410465,10.83928790045502,15.146673077162928,14090.85,14144.81030704919,14036.88969295081,-43.25,20.889024896124806,14076.45,1
35,2021-01-05 04:45:00+00:00,14070.8,14078.8,14049.05,14076.45,0.0,14103.595000000001,14091.867499999998,14093.386572902395,47.36382173026531,8.423307300598026,13.801999921849948,14091.867499999998,14143.798094116222,14039.936905883775,-20.099999999998545,22.741988210743337,14089.4,1
36,2021-01-05 05:00:00+00:00,14075.55,14090.3,14074.5,14089.4,0.0,14102.235,14094.529999999999,14092.661741465596,48.92594686263395,7.467501334322151,12.535100204344388,14094.529999999999,14139.414898409867,14049.645101590131,-13.600000000000364,23.183879097334316,14105.75,1
37,2021-01-05 05:15:00+00:00,14088.9,14115.15,14083.15,14105.75,0.0,14101.710000000001,14096.782500000001,14095.041424835486,50.547345374931574,7.937824280010318,11.615645019477576,14096.782500000001,14138.95894983938,14054.606050160623,-5.25,23.022221149717126,14119.75,1
38,2021-01-05 05:30:00+00:00,14106.4,14125.3,14105.05,14119.75,0.0,14102.12,14100.195000000002,14099.533893047217,51.32004310344818,9.332660499223493,11.15904811542676,14100.195000000002,14137.734171120608,14062.655828879395,4.100000000000364,23.332478555768,14128.45,1
39,2021-01-05 05:45:00+00:00,14119.7,14133.55,14113.3,14128.45,0.0,14102.164999999999,14102.86,14104.791367038632,59.06250000000041,11.013142887506547,11.129867069842717,14102.86,14140.480537504222,14065.23946249578,0.4500000000007276,23.388304888456066,14132.4,1
40,2021-01-05 06:00:00+00:00,14128.75,14135.9,14117.45,14132.4,0.0,14101.039999999999,14105.2775,14109.811118486152,58.47262247838615,12.519353956531631,11.4077644471805,14105.2775,14144.006266338558,14066.548733661442,-11.25,21.35313924357205,14126.95,0
41,2021-01-05 06:15:00+00:00,14132.65,14133.65,14114.6,14126.95,0.0,14102.865,14107.35,14112.927278761395,54.66510675636181,13.122005318800802,11.750612621504562,14107.35,14146.058764137519,14068.641235862482,18.25,22.81070715937883,14139.3,1
42,2021-01-05 06:30:00+00:00,14127.55,14139.75,14126.1,14139.3,0.0,14107.460000000001,14109.654999999999,14117.722318986596,56.619087601455405,14.429814730048747,12.286453043213399,14109.654999999999,14150.259820818292,14069.050179181706,45.94999999999891,25.185509502265713,14132.85,0
43,2021-01-05 06:45:00+00:00,14139.0,14143.7,14129.55,14132.85,0.0,14112.289999999999,14111.11,14120.472806443579,51.40376266280768,14.775479485528194,12.784258331676359,14111.11,14152.892313054832,14069.32768694517,48.30000000000109,24.933876999416846,14151.85,1
44,2021-01-05 07:00:00+00:00,14133.1,14154.7,14132.45,14151.85,0.0,14120.314999999999,14112.960000000001,14126.177750726563,52.32822260079528,16.393587433718494,13.506124152084787,14112.960000000001,14158.543187112904,14067.376812887098,80.25,23.239323115975374,14150.3,0
45,2021-01-05 07:15:00+00:00,14151.9,14153.15,14146.35,14150.3,0.0,14127.7,14115.647499999997,14130.563614230823,64.57603363700048,17.350867593313524,14.275072840330536,14115.647499999997,14163.44138283916,14067.853617160834,73.84999999999854,19.120015690365182,14133.0,0
46,2021-01-05 07:30:00+00:00,14150.4,14152.7,14131.8,14133.0,0.0,14132.060000000001,14117.147499999997,14131.006593461581,63.705496024887914,16.523085751476174,14.724675422559663,14117.147499999997,14165.1526803674,14069.142319632594,43.600000000000364,13.586263487631784,14113.8,0
47,2021-01-05 07:45:00+00:00,14132.9,14133.35,14088.0,14113.8,0.0,14132.865,14117.2875,14127.878121923111,59.432441148017034,14.154617519250678,14.610663841897866,14117.2875,14165.233487977719,14069.341512022282,8.049999999999272,12.000047453601635,14147.3,1
48,2021-01-05 08:00:00+00:00,14113.85,14149.5,14113.85,14147.3,0.0,14135.62,14118.87,14131.409372482543,71.55466970387252,14.810038505178454,14.650538774553985,14118.87,14168.642888413817,14069.097111586185,27.549999999999272,11.815601738558689,14155.95,1
49,2021-01-05 08:15:00+00:00,14147.75,14159.2,14146.25,14155.95,0.0,14138.37,14120.267500000002,14135.871304758444,72.15719063545177,15.84479809808363,14.889390639259915,14120.267500000002,14172.622314537586,14067.912685462417,27.5,13.092623028925575,14164.8,1
50,2021-01-05 08:30:00+00:00,14156.2,14172.3,14155.8,14164.8,0.0,14141.61,14121.325,14141.131067529635,71.5059897318884,17.180922587134773,15.347697028834888,14121.325,14176.449571844636,14066.200428155365,32.399999999999636,15.277721616050242,14163.4,0
51,2021-01-05 08:45:00+00:00,14163.85,14168.95,14146.65,14163.4,0.0,14145.255,14124.059999999998,14145.179964342427,67.97630183972586,17.920268866737388,15.86221139641539,14124.059999999998,14181.90775481247,14066.212245187526,36.44999999999891,15.732864576341967,14172.15,1
52,2021-01-05 09:00:00+00:00,14163.45,14176.7,14161.3,14172.15,0.0,14148.539999999999,14128.0,14150.083607189257,66.89232753062564,18.993314882189225,16.488432093570157,14128.0,14187.743830335525,14068.256169664475,32.850000000000364,17.66249636312788,14166.55,0
53,2021-01-05 09:15:00+00:00,14172.1,14181.65,14161.35,14166.55,0.0,14151.91,14132.1,14153.077496791211,62.532894736841925,19.170848770281737,17.024915428912472,14132.1,14190.5290753145,14073.6709246855,33.69999999999891,17.55084360111583,14207.2,1
54,2021-01-05 09:30:00+00:00,14166.45,14210.45,14166.45,14207.2,0.0,14157.444999999998,14138.88,14162.917951920082,69.81981981982022,22.334206104025725,18.086773563935125,14138.88,14199.189180587704,14078.570819412294,55.350000000000364,24.772088347792174,14199.3,0
55,2021-01-05 09:45:00+00:00,14207.65,14215.2,14194.65,14199.3,0.0,14162.344999999998,14145.022500000001,14169.532869752793,68.9249280669626,23.927899672013154,19.254998785550733,14145.022500000001,14203.557514037959,14086.487485962043,49.0,27.855973327092446,14204.2,1
56,2021-01-06 03:45:00+00:00,14240.95,14241.4,14204.2,14204.2,0.0,14169.465,14150.7625,14175.835984343194,67.66467065868261,25.29472056234954,20.462943140910497,14150.7625,14208.844682021892,14092.680317978109,71.20000000000073,28.611119147781565,14201.05,0
57,2021-01-06 04:00:00+00:00,14205.2,14206.55,14183.65,14201.05,0.0,14178.189999999999,14155.5275,14180.420350826247,68.90243902438921,25.826050655208746,21.535564643770147,14155.5275,14213.697699234237,14097.357300765763,87.25,22.373419248932695,14217.45,1
58,2021-01-06 04:15:00+00:00,14201.15,14223.35,14201.15,14217.45,0.0,14185.204999999998,14160.4125,14187.153014312384,68.44769403824445,27.256283056678512,22.67970832635182,14160.4125,14222.227196557778,14098.597803442222,70.15000000000146,22.60821446091514,14191.7,0
59,2021-01-06 04:30:00+00:00,14216.85,14220.45,14174.9,14191.7,0.0,14188.780000000002,14163.575,14187.97973898286,60.247524752475236,26.012091541513655,23.34618496938419,14163.575,14224.974978570233,14102.175021429768,35.75,20.16241277447998,14201.3,1
60,2021-01-06 04:45:00+00:00,14192.2,14207.8,14185.75,14201.3,0.0,14192.429999999998,14167.02,14190.40160462234,67.57591353576865,25.506675493546936,23.77828307421674,14167.02,14228.785655590551,14105.25434440945,36.5,18.58072776949434,14208.5,1
61,2021-01-06 05:00:00+00:00,14201.35,14209.5,14186.4,14208.5,0.0,14196.939999999999,14171.0975,14193.692221963733,75.97366977509526,25.39437886914493,24.101502233202382,14171.0975,14232.4913062623,14109.7036937377,45.100000000000364,16.053016331298846,14214.6,1
62,2021-01-06 05:15:00+00:00,14207.9,14220.5,14206.5,14214.6,0.0,14201.185000000001,14174.8625,14197.493636152143,71.72369270497033,25.503612238982896,24.381924234358486,14174.8625,14237.272990641477,14112.452009358522,42.45000000000073,14.28451084215425,14216.45,1
63,2021-01-06 05:30:00+00:00,14214.5,14219.1,14210.15,14216.45,0.0,14206.175,14179.0425,14200.940247760844,70.42538825118083,25.446132830862553,24.5947659536593,14179.0425,14240.800263415704,14117.284736584295,49.900000000001455,8.305695836771113,14209.8,0
64,2021-01-06 05:45:00+00:00,14216.85,14217.75,14199.4,14209.8,0.0,14206.435000000001,14181.939999999999,14202.551111804327,65.4215215901293,24.580630356342226,24.591938834195886,14181.939999999999,14243.763659242317,14120.11634075768,2.599999999998545,8.38169467083947,14211.2,1
65,2021-01-06 06:00:00+00:00,14209.7,14217.5,14204.45,14211.2,0.0,14207.625,14184.985,14204.123636930812,66.3810829335153,23.73408989503332,24.420369046363376,14184.985,14246.243555578665,14123.726444421336,11.900000000001455,8.096029548122162,14199.8,0
66,2021-01-06 06:15:00+00:00,14211.05,14211.15,14185.4,14199.8,0.0,14207.185000000001,14188.325,14203.33752112521,59.306630764051626,21.89097027554635,23.914489292199974,14188.325,14244.742303243498,14131.907696756503,-4.400000000001455,8.41609073934908,14189.05,0
67,2021-01-06 06:30:00+00:00,14199.6,14200.05,14177.95,14189.05,0.0,14205.985,14192.0875,14200.739790011534,57.31945348080621,19.33991108335067,22.999573650430115,14192.0875,14236.293368567365,14147.881631432634,-12.0,10.079215412568628,14210.4,1
68,2021-01-06 06:45:00+00:00,14188.85,14210.75,14186.45,14210.4,0.0,14205.279999999999,14195.242499999998,14202.496191827619,51.190476190475685,18.823954040082754,22.164449728360644,14195.242499999998,14234.746267641842,14155.738732358155,-7.050000000001091,9.412704181032465,14199.5,0
69,2021-01-06 07:00:00+00:00,14209.35,14212.8,14197.8,14199.5,0.0,14206.060000000001,14197.419999999998,14201.951429677141,50.07278020378484,17.335680527094155,21.19869588810735,14197.419999999998,14232.339447153123,14162.500552846874,7.799999999999272,8.434710032535836,14193.7,0
70,2021-01-06 07:15:00+00:00,14199.55,14207.9,14188.3,14193.7,0.0,14205.3,14198.865,14200.451169735843,46.203904555314715,15.509418594956514,20.06084042947718,14198.865,14230.320935763273,14167.409064236726,-7.599999999998545,9.217344761050992,14178.15,0
71,2021-01-06 07:30:00+00:00,14193.35,14204.8,14177.15,14178.15,0.0,14202.265,14199.602500000003,14196.396411602052,42.40212342402167,12.661385245331985,18.580949392648144,14199.602500000003,14228.110956270972,14171.094043729034,-30.350000000000364,12.469541780750093,14183.2,1
72,2021-01-06 07:45:00+00:00,14179.05,14201.1,14162.5,14183.2,0.0,14199.125,14200.154999999999,14193.997064038042,37.71080014352401,10.68857979767381,17.002475473653277,14200.154999999999,14226.790056045233,14173.519943954765,-31.399999999999636,12.962043948891777,14155.3,0
73,2021-01-06 08:00:00+00:00,14184.5,14187.1,14125.15,14155.3,0.0,14193.01,14199.592500000002,14186.961234212942,37.137809187279295,6.795486301101846,14.961077639142992,14199.592500000002,14229.490999786447,14169.694000213558,-61.150000000001455,17.50769354692553,14122.2,0
74,2021-01-06 08:15:00+00:00,14154.8,14154.8,14091.0,14122.2,0.0,14184.25,14195.342499999999,14175.186464356044,26.030303030304538,1.0274445439463307,12.17435102010366,14195.342499999999,14240.802942897391,14149.882057102606,-87.59999999999854,27.332215424290286,14074.85,0
75,2021-01-06 08:30:00+00:00,14121.85,14127.6,14040.1,14074.85,0.0,14170.615,14189.12,14156.943470836763,17.426273458446232,-7.28059323780144,8.283362168522642,14189.12,14259.524824894512,14118.71517510549,-136.35000000000036,42.30363164079359,14108.35,1
76,2021-01-06 08:45:00+00:00,14073.6,14119.8,14063.25,14108.35,0.0,14161.470000000001,14184.3275,14148.108294320988,27.155450440766074,-11.034405252130455,4.419808684392023,14184.3275,14262.976637412909,14105.67836258709,-91.44999999999891,45.08662156831556,14137.1,1
77,2021-01-06 09:00:00+00:00,14108.6,14138.25,14078.85,14137.1,0.0,14156.275,14181.130000000001,14146.106786262626,34.70803623048786,-11.556230559628602,1.2246008355878981,14181.130000000001,14262.082652828707,14100.177347171295,-51.94999999999891,44.54534674538719,14144.5,1
78,2021-01-06 09:15:00+00:00,14138.25,14151.85,14130.9,14144.5,0.0,14149.685000000001,14177.482500000002,14145.814643305785,37.45196003074593,-11.243059725791682,-1.2689312766880179,14177.482500000002,14258.117945223059,14096.847054776945,-65.89999999999964,40.322925998881814,14148.85,1
79,2021-01-06 09:30:00+00:00,14145.2,14166.35,14137.65,14148.85,0.0,14144.62,14175.34,14146.366526341095,38.1531445943379,-10.522563377620827,-3.11965769687458,14175.34,14256.659037714064,14094.020962285937,-50.649999999999636,36.356362732145705,14134.05,0
80,2021-01-06 09:45:00+00:00,14148.25,14157.9,14124.05,14134.05,0.0,14138.654999999999,14171.977499999999,14144.12715791544,37.66647908459965,-11.01878346520607,-4.699482850540878,14171.977499999999,14254.33173789948,14089.623262100518,-59.650000000001455,32.04706998221112,14222.1,1
81,2021-01-07 03:45:00+00:00,14253.75,14253.75,14219.0,14222.1,0.0,14143.05,14172.657500000001,14158.30403829445,54.80587465464602,-4.258058081231866,-4.6111978966790765,14172.657500000001,14256.49276625726,14088.822233742741,43.95000000000073,40.07379997510467,14215.7,0
82,2021-01-07 04:00:00+00:00,14222.95,14223.7,14208.5,14215.7,0.0,14146.3,14172.7125,14168.739667695458,50.80571602310748,0.5767901037179399,-3.5736002965996736,14172.7125,14256.664985778716,14088.760014221283,32.5,44.73820142413963,14223.45,1
83,2021-01-07 04:15:00+00:00,14215.05,14237.0,14214.45,14223.45,0.0,14153.115,14173.0625,14178.687000841739,53.67613200306991,4.976437085048019,-1.863592820270135,14173.0625,14257.837085783367,14088.287914216633,68.15000000000146,51.0122428115725,14203.1,0
84,2021-01-07 04:30:00+00:00,14223.5,14224.6,14195.75,14203.1,0.0,14161.204999999998,14172.727500000003,14183.125727961422,51.38113429327058,6.743380593667098,-0.1421981374826884,14172.727500000003,14256.941928536262,14088.513071463743,80.89999999999964,51.97063513818874,14184.75,0
85,2021-01-07 04:45:00+00:00,14203.2,14215.2,14176.1,14184.75,0.0,14172.195000000002,14171.405000000002,14183.421050150253,50.961818711745885,6.587072737527706,1.2036560375193905,14171.405000000002,14253.888503294866,14088.92149670514,109.89999999999964,42.42365986883508,14178.2,0
86,2021-01-07 05:00:00+00:00,14184.8,14192.4,14173.7,14178.2,0.0,14179.179999999998,14170.325,14182.471768304751,49.27452118398143,5.8670358389863395,2.13633199781278,14170.325,14251.802575216512,14088.84742478349,69.85000000000036,36.00906675948102,14184.05,1
87,2021-01-07 05:15:00+00:00,14178.9,14199.05,14176.6,14184.05,0.0,14183.875,14170.075,14182.75871952207,54.45667338397149,5.702710225155897,2.849607643281404,14170.075,14251.341070475512,14088.80892952449,46.94999999999891,32.83364847564247,14187.35,1
88,2021-01-07 05:30:00+00:00,14184.4,14188.35,14165.7,14187.35,0.0,14188.16,14168.9225,14183.593497790782,61.12724167378296,5.772224798647585,3.43413107435464,14168.9225,14248.415078104428,14089.429921895573,42.850000000000364,29.777898217000242,14190.75,1
89,2021-01-07 05:45:00+00:00,14187.45,14196.0,14181.8,14190.75,0.0,14192.35,14168.485,14184.894680010639,73.29180064308665,6.03213251521629,3.9537313625269705,14168.485,14247.362934343644,14089.607065656357,41.899999999999636,26.38682331096757,14187.95,0
90,2021-01-07 06:00:00+00:00,14191.65,14194.55,14179.55,14187.95,0.0,14197.74,14168.1975,14185.450192735978,68.24850985786341,5.943659842838315,4.35171705858924,14168.1975,14246.729621989762,14089.665378010239,53.900000000001455,16.98472843467738,14187.65,0
91,2021-01-07 06:15:00+00:00,14188.55,14193.35,14181.25,14187.65,0.0,14194.295000000002,14168.672499999997,14185.850157693072,63.32718165040835,5.782678007295544,4.637909248330501,14168.672499999997,14247.572146287004,14089.77285371299,-34.45000000000073,14.855030012302716,14193.1,1
92,2021-01-07 06:30:00+00:00,14187.7,14197.45,14181.35,14193.1,0.0,14192.035,14169.167500000001,14187.168310839786,62.94619072988804,6.025411007856746,4.9154096002357495,14169.167500000001,14248.573500535584,14089.76149946442,-22.600000000000364,12.815898329799271,14188.5,0
93,2021-01-07 06:45:00+00:00,14192.95,14196.55,14184.7,14188.5,0.0,14188.539999999999,14170.8275,14187.410436141643,60.54801808991729,5.779969216184327,5.088321523425465,14170.8275,14250.400786148213,14091.254213851786,-34.95000000000073,6.5121169112987864,14215.3,1
94,2021-01-07 07:00:00+00:00,14188.6,14217.05,14188.1,14215.3,0.0,14189.76,14175.482500000002,14192.481265934071,70.31757939484864,7.659694658990702,5.6025961505385125,14175.482500000002,14253.963273877594,14097.00172612241,12.199999999998909,9.836942840344012,14206.35,0
95,2021-01-07 07:15:00+00:00,14214.7,14216.1,14204.65,14206.35,0.0,14191.919999999998,14182.057499999999,14195.002853946056,43.48365742656178,8.331163941427803,6.14830970871637,14182.057499999999,14245.66425464797,14118.450745352027,21.600000000000364,10.925815504766426,14207.55,1
96,2021-01-07 07:30:00+00:00,14206.85,14210.85,14190.45,14207.55,0.0,14194.855,14187.017500000002,14197.28415322859,46.476437527020494,8.858028320073572,6.690253430987811,14187.017500000002,14241.195921369681,14132.839078630323,29.349999999998545,10.771759631336984,14209.65,1
97,2021-01-07 07:45:00+00:00,14208.0,14214.6,14203.55,14209.65,0.0,14197.414999999999,14190.644999999999,14199.532489005209,43.72727272727212,9.337388977761293,7.219680540342508,14190.644999999999,14240.275168032687,14141.01483196731,25.600000000000364,10.958939780418905,14176.75,0
98,2021-01-07 08:00:00+00:00,14209.7,14209.7,14157.8,14176.75,0.0,14196.355,14192.257499999998,14195.390218276989,39.24928600571158,6.982046028906552,7.172153638055317,14192.257499999998,14237.474372433164,14147.040627566832,-10.600000000000364,12.451627515209374,14198.25,1
99,2021-01-07 08:15:00+00:00,14177.2,14199.1,14177.2,14198.25,0.0,14197.105,14194.727499999999,14195.910178590262,55.36992840095478,6.772224105685382,7.0921677315813305,14194.727499999999,14235.097805332474,14154.357194667524,7.5,12.301478005136202,14188.6,0
100,2021-01-07 08:30:00+00:00,14198.25,14198.7,14172.05,14188.6,0.0,14197.170000000002,14197.455000000002,14194.581055210214,54.03726708074528,5.760856797114684,6.825905544688002,14197.455000000002,14226.286158218434,14168.62384178157,0.6499999999996362,12.249335582878036,14190.8,1
101,2021-01-07 08:45:00+00:00,14189.45,14193.65,14177.85,14190.8,0.0,14197.485,14195.89,14193.893590626538,52.69676388334004,5.078322788436708,6.476388993437744,14195.89,14222.392424913985,14169.387575086013,3.149999999999636,12.015592878504224,14185.25,0
102,2021-01-07 09:00:00+00:00,14190.7,14195.05,14179.3,14185.25,0.0,14196.7,14194.367500000002,14192.32202869444,49.175824175824005,4.0429662541373546,5.989704445577666,14194.367500000002,14219.543559534604,14169.1914404654,-7.850000000000364,12.577206013692182,14176.65,0
