Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,RSI,MACD,MACD_signal,BB_high,BB_low,BB_width,Momentum,Next_Close,UpDown
06-02-2024,7.547707265464721,7.711139930052989,7.143183334753897,7.630991761678169,0.7206002728512961,9.377315121728868,9.923759835689282,0.418208985811269,0.9478873946512888,1.066814849229884,12.213109095305143,7.608933194106313,5.894874431620281,0.06263013152358532,22474.05078,1
06-03-2024,7.82251952483055,7.993279413123549,7.376374815458651,7.89006324977681,0.5604365620736699,9.41778854848976,9.94878392217888,0.4655219800905894,0.6338782460140875,0.980328729596591,12.183889195416771,7.677195361853742,5.690553988011251,0.2206043822631768,22442.69922,0
06-05-2024,7.806700582631237,8.040630956157926,7.465043171818038,8.010804719312278,0.5822646657571624,9.422767310028492,9.949922413217365,0.4631111961545782,0.3790054437380789,0.8509866506456516,12.18319212775944,7.679783298266643,5.6835531483494295,0.2117754842929731,22821.40039,1
06-06-2024,7.997780449758812,8.206746029820371,7.576729316731311,8.13304212192865,1.019099590723056,9.440498773126881,9.959335777025139,0.4984339322236002,0.2820121832916353,0.7246213595159836,12.18129735763338,7.698013531868429,5.639709341563851,0.3184213415047489,23992.55078,1
06-08-2024,8.588703527465727,8.967898379264673,8.207996066411216,8.850606621464634,0.5604365620736699,9.519572682431226,10.024026401042736,0.6009627148102722,0.5197777865557118,0.6796447959760145,12.191099735052816,7.804608768576716,5.421240069563276,0.6382764207277485,24852.15039,1
06-09-2024,9.022428565235524,9.374282659440428,8.610812989922117,9.316784801558393,0.558799454297408,9.550016329380702,10.040904477959685,0.6687090581683993,0.9345641658843146,0.7415583415294751,12.24220017719226,7.792675561926814,5.5404191000699825,0.8866491198253919,24484.05078,0
06-11-2024,8.836697888542572,9.048022442330064,8.324712031440118,8.911931831775494,0.6663028649386085,9.5747060831126,10.018973766434414,0.6323583027208487,1.158037288563427,0.8438316423648798,12.164645670220256,7.817315528843035,5.345071517021761,0.7798140642619533,24677.80078,1
06-12-2024,8.934457618875511,9.158361635920139,8.524203904192031,9.128915713360023,0.32687585266030017,9.547777709846859,10.008638281783,0.6486219442525559,1.3779359694816489,0.977549134265397,12.126812977272532,7.829978182092488,5.248352296613749,0.8360469193182691,21930.5,0
07-02-2024,7.548262091668962,7.763815241502977,7.201912285663094,7.744384519718498,0.653206002728513,9.416229955928522,9.945273389892971,0.4105620050811898,0.8132993549362827,0.9512617933559004,12.11338492382039,7.728700429984799,5.448456517032917,0.03868657579391643,22493.55078,1
07-03-2024,7.832358568657607,8.007986660474286,7.474887621973839,7.981767492520968,0.7448840381991815,9.288597928633347,9.884699554081028,0.46168117590378344,0.5175076990016128,0.8604213738666036,12.030388473949639,7.689326855566633,5.385113016942082,0.20210310689629385,22302.5,0
07-05-2024,7.735960773908202,7.994236538995869,7.380063910675784,7.973746872454052,0.5208731241473398,9.31009801576899,9.902857272166223,0.4467037336124181,0.23592185212130412,0.7212912409145392,12.005899633689197,7.741549434304718,5.224927965088849,0.14665365750204273,23290.15039,1
07-06-2024,8.234295926370757,8.418712341528822,7.646883892047861,8.145033765856207,1.0005457025920874,9.357126241626322,9.949454609696943,0.5374681095614152,0.28097071508986216,0.6206192321517549,11.98173276279038,7.8438986221332625,4.954226731129478,0.44731621486328077,24297.5,1
07-08-2024,8.74257064236864,8.944688045845183,8.315538410788289,8.901951890560134,0.5748976807639836,9.464010240752593,10.009024991053824,0.6211977780109393,0.5866358770695863,0.6122224433683977,12.033730562283711,7.906874287219508,4.90900639302378,0.7487750889617533,24795.75,1
07-10-2024,8.993970826308699,9.36097172638279,8.559580118850086,9.31183361424814,0.7296043656207367,9.577783312376061,10.07905522485969,0.6603120704292377,0.9581187367921373,0.6931796340881713,12.126436657951885,7.95505326717582,4.9704534001664715,0.8978811019372918,24199.34961,0
07-11-2024,8.693047258324912,9.030317609039809,8.312736269260043,9.005208568444624,0.5874488403819919,9.589700218063921,10.127510649317628,0.6020206696076399,1.0869080798208686,0.7883412895690456,12.157004034510752,8.01588118717282,4.891104225345387,0.7086529694381328,21513.0,0
08-01-2024,7.3376056404999215,7.6142409018803345,7.025988339237789,7.590968239440011,0.3399727148703957,9.397279689015377,10.041252947645699,0.38819562997693313,0.470355021868728,0.7189563466657483,12.179445687459395,7.8446730238099915,5.311293566415173,-0.01169920278583092,21717.94922,1
08-02-2024,7.4410161203922875,7.741974972699669,7.108573382053479,7.726126073620577,1.0482946793997272,9.237881439936448,9.969516505668679,0.4069496504699638,0.042917591296047664,0.5625677889318859,12.179301790283354,7.717685934239335,5.592486203276275,0.045551697397139934,22666.30078,1
08-04-2024,7.919522405638331,8.0967178003037,7.532538754286832,8.01944386063643,0.3293315143246931,9.121967554973288,9.893448583278886,0.4919581991055717,-0.034517441516898395,0.41918130220280614,12.019337177095803,7.713876876186039,5.310646003892495,0.3104660039747653,22302.5,0
08-05-2024,7.735960773908202,7.926828738530631,7.3576205850627625,7.840394231983009,0.4652114597544339,9.14340427642807,9.83481105139196,0.46337145244487676,-0.18450523905818872,0.26907310833831666,11.954163441013538,7.663341818181437,5.3043830781293195,0.20884121056366,24320.55078,1
08-07-2024,8.754201290300326,8.948255060577674,8.34219664422303,8.92260786084294,0.434924965893588,9.248686239056804,9.822908950392343,0.6271636780438107,0.24144238527670886,0.249515543669747,11.91102202295528,7.677575192096209,5.194548946803093,0.7781396043554761,24117.0,0
08-08-2024,8.6514964161746,8.946135851479715,8.265143843068863,8.880882902271985,0.5593451568894953,9.353247881744178,9.89004072217611,0.6094964770331365,0.5251559658343583,0.30082946117358905,11.956612692210761,7.759194185575859,5.09638078679728,0.7208782205446458,25013.15039,1
08-10-2024,9.103663747602505,9.309795711908766,8.589496133241582,9.181911042975349,0.6174624829467941,9.45253678246082,9.967959119480437,0.6760285640753717,0.9855642801619106,0.4505427413595076,12.100357269804494,7.779562074656357,5.312086076977228,0.9729765491976478,24148.19922,0
08-11-2024,8.66723849273614,8.91287164367408,8.258893055676534,8.859812908233051,0.5233287858117327,9.443933236133288,10.020296501629272,0.5974302060282365,1.112559498747269,0.6002858325054978,12.141201947623784,7.83885366387723,5.254791905045087,0.7296549518891213,21544.84961,0
09-01-2024,7.353675881969906,7.593822189034638,7.037939776249725,7.542485894098498,0.3320600272851296,9.25659816587072,9.981122461168844,0.40391143469870183,0.5162992414877083,0.5793553940314321,12.191865075081086,7.727963586443718,5.592505033640106,-0.002699899376908954,21782.5,1
09-02-2024,7.47358627185335,7.635176544165162,7.091615515984601,7.580343586185538,0.661118690313779,9.117325768323218,9.913301721068468,0.4240006352193769,0.11290129445635305,0.4674040599590946,12.177215530810809,7.6197909126350725,5.805674535877464,0.06415413181168883,22642.75,1
09-04-2024,7.907639474531592,8.133471281823471,7.562190928266587,8.115763839280344,0.3424283765347885,9.182428284623061,9.84550093975436,0.4959484116584454,0.030160648285097458,0.3583151607534991,12.046350759661806,7.606804437514971,5.596981670401684,0.3061532311188322,21957.5,0
09-05-2024,7.56188538312181,7.8953475340850385,7.236522238363512,7.837094110943362,0.6122783083219646,9.19623254092719,9.76796763357359,0.4459073267304655,-0.20988873156429788,0.21438937206057335,11.952396705849871,7.546353037395643,5.560470585363152,0.11338382362075594,24433.19922,1
09-07-2024,8.811039902516201,8.999431075051698,8.385955892407132,8.93372309869761,0.39181446111869034,9.298051115381949,9.760461444585072,0.631065631865681,0.26704064960603957,0.21181006661425822,11.924102963953143,7.556218741682227,5.487260537673969,0.8328886803314892,24367.5,0
09-08-2024,8.777890286876024,8.98710250953089,8.37603940085636,8.952213238829298,0.29522510231923604,9.417047969694117,9.835246669033452,0.6258159975829748,0.6269291345217155,0.2946848258918348,12.007028159430437,7.620830844876401,5.494536143612445,0.8138914125911241,24936.40039,1
09-09-2024,9.06493828023191,9.265081315423886,8.5877474851414,9.177372873670443,0.40245566166439295,9.452536670090907,9.910211402877312,0.665053746040008,1.0591542314536027,0.4629951861322217,12.149850727187335,7.636720231808023,5.718494429763728,0.9781717501640249,24981.94922,1
09-10-2024,9.087920687136585,9.408038555020681,8.680942305961075,9.302395633445952,0.5012278308321965,9.50237988380508,9.992436766568627,0.6682791718268956,1.4044661306641744,0.6791414206105317,12.27573356911951,7.679343578014303,5.8524596878879604,0.9398470149908951,24619.0,0
09-12-2024,8.904788723927554,9.134556632043168,8.50482749462845,9.079634528540474,0.38526603001364257,9.479666732940231,10.033215722802517,0.6336642709283798,1.569517263794014,0.8910125491104511,12.3525387310725,7.6887130531143315,5.971069044877162,0.8395609856790436,21618.69922,0
10-01-2024,7.390937910144318,7.5511240189648525,7.004791240179055,7.478376332379282,0.3004092769440655,9.333902789607238,9.951010258057014,0.3992545493311874,0.8926935318221076,0.9007705483873998,12.330683383090392,7.560952795695948,6.214576264460719,0.028813176913940697,22753.80078,1
10-04-2024,7.96367196127256,8.137244261921689,7.591626978061432,8.092631772467023,0.463574351978172,9.403569320477466,9.888348119883073,0.49088837135506924,0.6596655644500719,0.8535794200335224,12.217297819724894,7.542760087670252,6.049141426358246,0.33671813529599504,22055.19922,0
10-05-2024,7.611181121965361,7.804135737755239,7.245097070906337,7.716480578064935,0.43356070941336977,9.419283775370141,9.822549692239562,0.44287979579991865,0.2911583785009466,0.7288541919971805,12.157142173320974,7.4754285828345095,6.089212253607254,0.14721713218096222,23259.19922,1
10-06-2024,8.218679007492364,8.46611537590463,7.856746961669608,8.401526405798382,0.538881309686221,9.454807028650137,9.87613602814407,0.5369309569365224,0.324798641631074,0.6370135342815435,12.139579748466186,7.584753731328678,5.815034397182328,0.47381131807212806,24324.44922,1
10-07-2024,8.756168311942229,9.008452098571988,8.294892383611732,8.989864421913666,0.5058663028649386,9.59120388651776,9.95612276902413,0.6126318686487214,0.6363666361945302,0.6370749689815648,12.183180526841124,7.690778783706846,5.659161739231403,0.7627685078732613,25041.09961,1
10-09-2024,9.117765983526203,9.354510108393645,8.656560401450005,9.26814832877796,0.39399727148703956,9.626234508379815,10.028999200505993,0.6606856089387497,1.0697724828483568,0.7394133413277666,12.313344521416873,7.7133322154187764,5.845378757515583,0.9571653938289402,24998.44922,0
10-10-2024,9.096246031913326,9.356345611107526,8.696128132871081,9.30304034548507,0.42155525238744884,9.662593332791783,10.111730906504818,0.656974804654744,1.3925201587452343,0.8974565453196577,12.41311576882821,7.778231497198381,5.882587844559103,0.9455961501412395,24610.05078,0
10-12-2024,8.900273248655864,9.120496554503752,8.471582591994672,9.089305209127213,0.42046384720327423,9.643787242236819,10.120614912445646,0.621848490478541,1.5332861571253225,1.0571136525410552,12.435048523743138,7.776015089908365,5.9273009395866,0.8402401100139988,21647.19922,0
11-01-2024,7.4053180511223236,7.594882297589821,7.074298377050323,7.560228570565123,0.28813096862210097,9.451620288281608,10.044823116928587,0.3999311225940868,0.8477706384595014,1.0230490639425471,12.443003276022903,7.635211853586266,6.253811993965835,0.0365440193540556,22332.65039,1
11-03-2024,7.751173646144757,8.0084773402365,7.41608662966967,7.988059479722425,0.4665757162346521,9.319868030921874,9.962565507517883,0.4553821120989018,0.4893103298486223,0.9111962569788878,12.32680103356805,7.584605414383092,6.155107505718901,0.22247787885098025,23264.84961,1
11-06-2024,8.221530004151337,8.454509705188682,7.846926836681946,8.383267959700465,0.5410641200545703,9.414728427113037,9.935457793586721,0.5274795214026364,0.4565505565757323,0.8139822933622191,12.282921104490171,7.5725016541284385,6.102306758911108,0.47534402946915344,24315.94922,1
11-07-2024,8.751879497966334,8.978263217724221,8.319777643778146,8.957216807703306,0.5443383356070942,9.50474816092837,10.020495670608746,0.6030646758754815,0.7108451507825826,0.7962278413449757,12.303509765450709,7.70631756535919,5.843079192629465,0.7604628180227008,24918.44922,1
11-09-2024,9.055880723904886,9.345825290611272,8.650979509452199,9.285993756870532,0.47012278308321964,9.669744646695595,10.11672983814113,0.6443194832723099,1.0682858709480418,0.8663847801340648,12.369859618777745,7.822504593641638,5.705965571853158,0.9494344041068075,24964.25,1
11-10-2024,9.078990256301472,9.301861046620576,8.667697860277475,9.260876178126889,0.2826739427012278,9.767999212924414,10.18797066643695,0.6475358820280958,1.3549687116447924,0.9901710830989796,12.458413391762761,7.876228243891878,5.747588305245544,0.9621953239715936,24141.30078,0
11-11-2024,8.663757772043919,8.94422361575989,8.22916884030181,8.797688858444157,0.4542974079126876,9.757445175039578,10.254985861957199,0.5755638340091843,1.3527728715757945,1.088681879628805,12.437216967917724,8.01232239683464,5.407485216692883,0.7215704934989418,24641.80078,1
11-12-2024,8.916293230271712,9.127707316974675,8.50664725001415,9.072723014330995,0.21937244201909956,9.734435342254818,10.26138730409297,0.6149241985677133,1.4749193211338818,1.1963186134455377,12.451894230337853,8.011647714830435,5.43561493058356,0.866734085383333,21894.55078,0
12-01-2024,7.530123324944423,7.699172811934613,7.132452865018657,7.604353064822526,0.5124147339699864,9.555571346872519,10.185498891098657,0.4061503949611067,0.8326044312731813,1.1308336172406621,12.46466505463134,7.866730145461658,5.779984548333218,0.069929534325603,21616.05078,0
12-02-2024,7.3896015964400465,7.649262871381497,7.065196797793466,7.6184077872752525,0.4924965893587995,9.3830403145187,10.083605952719115,0.38818423860797635,0.25276558168090457,0.9415963673936709,12.425125918796521,7.718565540538781,6.036625700866701,-0.005399049368446152,22335.69922,1
12-03-2024,7.7527119831699505,7.970199320076253,7.391536317200516,7.893647446413981,0.5246930422919509,9.422715536888644,10.00239938718915,0.4511197625273069,-0.007058394564458892,0.7288848450145692,12.320204197711117,7.660585484446153,5.97473446792527,0.20221153133221526,22519.40039,1
12-04-2024,7.845401412026957,8.11178548704446,7.510216120405061,8.070531244916285,0.6829467939972715,9.433477116812515,9.937968107712098,0.4672296329602291,-0.15519627193938368,0.5237532270294368,12.233649410727498,7.617290545718503,5.913625067955513,0.25520727822647826,23322.94922,1
12-06-2024,8.250845112311588,8.48164850074309,7.889703698723506,8.41457477401962,0.5148703956343793,9.43682514142596,9.990267130595214,0.5371050863373813,-0.0499145176623792,0.3844957492806614,12.204758833284785,7.733609679842783,5.60338893486028,0.489922492557438,24502.15039,1
12-07-2024,8.845830342698605,9.076246588104164,8.38559661954173,8.952780384273563,0.5972714870395635,9.447555094694359,10.04391945640485,0.6306533596652272,0.3522443488457032,0.36800431180495585,12.27590142144831,7.7704248134566685,5.650892137167669,0.8320652530458106,24347.0,0
12-08-2024,8.767546676698862,9.014526019481783,8.328567666396435,8.917760430909414,0.47203274215552526,9.41462499320325,10.114248892483335,0.6164277112268256,0.6288809544041187,0.42010087605689495,12.30218882311311,7.873514016933734,5.470108463099776,0.7870486909222781,25388.90039,1
12-09-2024,9.293254553654641,9.511061987432157,8.677948365416057,9.299223449063346,0.7454297407912689,9.43909572472501,10.1796039109513,0.695990015005085,1.1211789144272541,0.5779666306475795,12.445795093425243,7.871734951244895,5.734649208341639,0.9976764106079793,23883.44922,0
12-11-2024,8.533654551545713,8.895218301725256,8.14991361983785,8.869149143160076,0.4062755798090041,9.42423687507877,10.166070762005162,0.559347167193284,1.1019135158734437,0.6997123582347495,12.42260646067842,7.866742105235303,5.703635677644768,0.5970581489701778,24548.69922,1
12-12-2024,8.869317315953385,9.119177981229004,8.479869258957613,9.064444509448435,0.4343792633015007,9.418871842259616,10.150960268084514,0.6115498742632745,1.2571955446085172,0.8337574498576277,12.377379987937108,7.8769978784031105,5.598833806420088,0.7740889978382599,21743.25,0
13-02-2024,7.45378204261171,7.615714957191786,7.050155053673403,7.548005232603797,0.706412005457026,9.410153044741465,10.05106662660241,0.4030912759549554,0.6279029286641725,0.7924725601376973,12.314864579363991,7.75118743897892,5.764234965833652,0.035452578060740536,21997.69922,1
13-03-2024,7.582168556834295,7.967200726124325,7.223708172830832,7.944063927872843,1.0542974079126877,9.432145763295049,9.970900316486418,0.4243018037694797,0.2018039269981856,0.6588799309868764,12.25283570875316,7.659932160084845,5.8539310871581725,0.10261793193279334,22104.05078,1
13-05-2024,7.6358299752915215,7.804316461456452,7.1831823804353485,7.735564054422765,0.4673942701227831,9.418796884037748,9.98491990879425,0.4335920930849234,-0.09948031529394397,0.4808989615220868,12.230113936807271,7.7033758948454,5.716410077279951,0.13069088166415843,23398.90039,1
13-06-2024,8.28916751694473,8.50186124822306,7.917464075922589,8.484977328691075,0.44038199181446114,9.469478595111624,10.017640362453704,0.5424601921618484,0.015349744223757122,0.3656155225795066,12.230558680477657,7.760986900813999,5.589528297406825,0.47248415682821554,24139.0,1
13-08-2024,8.662596875876922,8.95618972586586,8.282772538641716,8.929261490236772,0.36234652114597543,9.516504007111136,10.044465776125342,0.5993964578127048,0.30790614904322,0.3424357582802531,12.268618509607585,7.777355660213449,5.622314568155677,0.6678435774867602,25356.5,1
13-09-2024,9.276906407130348,9.509588940133114,8.846088066424311,9.490470224896214,0.39263301500682135,9.56573641198902,10.076397587217766,0.6857236655889679,0.8628596823196693,0.45486795244501993,12.374411085538231,7.747316132800932,5.880872424800213,0.9892193645268014,23559.05078,0
13-11-2024,8.369974014695,8.70478129474671,7.992048749136319,8.661112657777535,0.5394270122783084,9.520330369113607,10.034681166433945,0.5398475046084437,0.8182625883503433,0.534288233337253,12.279592075496804,7.751034407176625,5.700566278981671,0.5147580439994849,24768.30078,1
13-12-2024,8.980120873560056,9.179684975284315,8.313574572612648,9.009721552718435,0.5544338335607094,9.484567947139098,10.028667991875807,0.6242782111191353,1.1010626619087711,0.6645688281617471,12.258673418075286,7.757507155644725,5.64825969329513,0.833956130634532,21840.05078,0
14-02-2024,7.502624458863675,7.6695008605259805,7.043855615944792,7.503571477717774,0.688130968622101,9.366815895581524,9.958048583684654,0.4287898705981369,0.5409206785938097,0.6365927590268043,12.239418535801743,7.648146318234381,5.855705480230955,0.06420013091474464,22146.65039,1
14-03-2024,7.6573243050251385,7.8420260608361385,7.229384497282298,7.712148917762702,0.8725784447476126,9.228396401792551,9.881478874226875,0.4509381293557917,0.1838079740639193,0.529928819126744,12.148478266592885,7.5869347231354825,5.8263483057517975,0.1448586228171419,22217.84961,1
14-05-2024,7.693249035590897,7.875859697434743,7.30782573956179,7.779379288051551,0.33642564802182817,9.25574548685201,9.891400078808513,0.4563393003596048,-0.07253567476947498,0.38409734569694753,12.138103368096676,7.613007842373974,5.749732940104925,0.16358931105848462,23465.59961,1
14-06-2024,8.322821698935014,8.506694336876457,7.90805094002716,8.476725014590391,0.31705320600272857,9.340334120679422,9.948157946834687,0.5490591283905443,0.06471818939760954,0.29982580318460866,12.118768384623202,7.729403688693924,5.45666700807026,0.49221232096480916,24143.75,1
14-08-2024,8.664993566039923,8.87169801224477,8.274724452812922,8.847796079274401,0.5358799454297408,9.457873002482323,10.0036423470794,0.5962954824195846,0.35786710696142054,0.30159539648081285,12.15980492336935,7.794114178964528,5.387710565685785,0.670746635582313,25127.94922,1
14-10-2024,9.161587374251987,9.369630294488244,8.714379007611626,9.28055198496008,0.2714870395634379,9.557510470628635,10.083691961250967,0.6616993508290984,0.8509026657983093,0.4193736568932359,12.288952647842542,7.830209351259609,5.54206952292752,0.9298533702843041,23532.69922,0
14-11-2024,8.356677904246213,8.602584747835362,7.979857796880782,8.516543033576657,0.41145975443383365,9.522572027245092,10.090128646038842,0.5406623139088331,0.8115031075748207,0.5042974745150327,12.293842296806293,7.837610689656468,5.534538308163118,0.5098774039008396,22097.44922,0
15-01-2024,7.632499050257318,7.795994099088917,7.251444224861777,7.748562052581811,0.6510231923601637,9.334767285906777,10.0163345891124,0.44602036028079517,0.39779438712788784,0.4745960732614836,12.247260499106677,7.744998731047102,5.655272670904726,0.13202408576771452,21910.75,0
15-02-2024,7.538296906254379,7.7124060039739,7.1706078301462695,7.672950425784457,0.6507503410641201,9.23978297221172,9.941572380223452,0.434178845035587,0.026340572036699705,0.36316718541006754,12.205877454804885,7.646414907800758,5.798677063313347,0.08287242593851019,22023.34961,1
15-03-2024,7.59511088049538,7.798759469985788,7.236186356556799,7.754596154967624,1.5132332878581174,9.081603526947553,9.838292334891193,0.4434974621236387,-0.22847549209977602,0.21388428279834704,12.016632523894113,7.618363710475996,5.51743302002684,0.11251613697073193,22272.5,1
15-04-2024,7.720823783405036,7.957223584744122,7.393237249073867,7.896020791318554,0.6783083219645294,9.106523670690773,9.788856471537624,0.46508036044116285,-0.3528258060894097,0.06510972442362173,11.97051309416414,7.568531810146813,5.544188848199686,0.17810910096701238,22200.55078,0
15-05-2024,7.684520628076701,7.89007525701086,7.3415973889096025,7.8529792121367095,0.3410641200545703,9.109629712751888,9.71679787156901,0.4594580262398067,-0.4586173282830338,-0.07887805054790598,11.850995256121323,7.538710932595344,5.393398606814485,0.1723320667725845,24586.69922,1
15-07-2024,8.888490837257393,9.098397820980878,8.477378674067939,9.05575399231131,0.5416098226466576,9.246136081724577,9.804055970922839,0.6522134467674449,0.10260794596819556,-0.061612055260501064,11.960231840034552,7.603880508641375,5.447185052970034,0.8473858336358202,25057.34961,1
15-10-2024,9.125965186715417,9.396666107359788,8.709900259378166,9.364545874016725,0.41009549795361533,9.337861623056972,9.897948724779923,0.6845971100762037,0.6725194600990236,0.08670701796882707,12.114071544303297,7.644286917922073,5.636796331893503,0.9663608012244209,22032.30078,0
16-01-2024,7.5996273396714535,7.800439490662965,7.254438165406795,7.76266815084751,0.5061391541609823,9.216188104790685,9.895746902927577,0.4539151974853025,0.3165592552605544,0.12135119636594188,12.116507716386778,7.638391052188033,5.654284751347868,0.0540503746146912,22040.69922,1
16-02-2024,7.6038649098888325,7.771749906791165,7.254030242205112,7.731619221344003,0.6466575716234653,9.038283485674343,9.854067223262206,0.4545693526872605,0.042966715025191116,0.08449526250924844,12.11099914939641,7.569051793905191,5.797971835039216,0.05657394636058555,22147.90039,1
16-04-2024,7.65795501296277,7.8467561668066725,7.306963111041044,7.785775032629738,0.5740791268758527,8.958483628713005,9.792965528049681,0.46348208034532423,-0.13679719380621025,0.012583974607907389,12.048355549785285,7.512079112183563,5.8105685934389655,0.08878586235199804,22403.84961,1
16-05-2024,7.7870983767105155,7.959705249256919,7.295035999197251,7.885781959536768,0.7148703956343794,8.976140133589526,9.70235632733825,0.485738318324037,-0.20158938447009855,-0.060236826678920274,11.814740989282942,7.542806007960309,5.31853285603961,0.1656937428602755,24613.0,1
16-07-2024,8.901761325826921,9.111940969081163,8.508467939509302,9.070350675177204,0.48103683492496596,9.131858898512075,9.734699301886835,0.6555713011238812,0.3419333008235138,0.009784714168778685,11.914384176873984,7.518529784504046,5.553157849892363,0.8295014865171362,24541.15039,0
16-08-2024,8.865508430352717,9.061618089784185,8.32492722151558,8.925393218002077,0.44938608458390183,9.276948667327918,9.727728644152045,0.6493132480639755,0.7515130088884153,0.162467903403952,11.886137349793461,7.529305948712913,5.478014996655494,0.807912043031251,25383.75,1
16-09-2024,9.290655840170722,9.51744586440295,8.867045650239444,9.478195511121916,0.16862210095497954,9.456236300731664,9.836475604162402,0.7081970011784252,1.29376658618057,0.41259311123740194,12.101215404824618,7.54589281351626,5.831547078844587,0.9920815924431312,24971.30078,0
16-10-2024,9.08254784263147,9.335332227804345,8.662140359338359,9.272867822054446,0.32714870395634377,9.615902418932848,9.923156816064068,0.6688353585042631,1.6012633062878723,0.6852663664585753,12.238048074509255,7.587446037529699,5.9877544486671965,0.8760798482489214,24668.25,0
16-12-2024,8.92963861667025,9.17397250177695,8.515222082556974,9.141268999479953,0.22019099590723057,9.620601831178224,9.998353263809062,0.6395266344250611,1.750314498922097,0.9385829245923247,12.324885031136251,7.649584017627903,6.007612238579102,0.7823280279772593,21571.94922,0
17-01-2024,7.367349433276887,7.6594984774812644,7.053555983310653,7.539210958089944,0.9525238744884039,9.4197535588158,9.94024203301591,0.39543219877105684,1.0334597174123539,0.9720494369847326,12.347203343726562,7.528347649289777,6.316820437851065,-0.011646295404395879,22466.09961,1
17-05-2024,7.818507632004582,7.995838818654695,7.434481587200156,7.935322034922745,0.3705320600272851,9.444751474638707,9.88875928333923,0.4693679903172746,0.7036244167468106,0.9209773722981582,12.29310143720381,7.481424637442747,6.322643474161441,0.22405882586513692,25418.55078,1
17-09-2024,9.308215142716147,9.515352904981912,8.874734463202834,9.483482149842667,0.29768076398362897,9.639402181647641,9.89767709330626,0.6691916399753884,1.2261133103503086,1.0034336633446068,12.330798072628898,7.466361499838027,6.424436220936571,1.0023483271057754,24749.84961,0
17-10-2024,8.97081103405798,9.302300235041358,8.576130995826727,9.282589878454155,0.3980900409276944,9.789341054412775,9.935028289491562,0.6200396830228428,1.4510021262675639,1.1224752819636252,12.418432499705183,7.460791135651605,6.5958097033131535,0.8260734049778231,24336.0,0
17-12-2024,8.761996446847702,9.092736838814943,8.372326914580537,9.05431044079416,0.43110504774897684,9.900682370862183,10.003723620850362,0.589597824633337,1.5076883511932602,1.2310872380770372,12.471879351308278,7.538748270137316,6.520014034080614,0.7169793715765751,21462.25,0
