,Datetime,Open,High,Low,Close,Volume,SMA_10,SMA_20,EMA_10,RSI,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower,Momentum,Volatility,Future_Close,Target,Updown,return,rsi,ema_10,ema_30,volatility
35,2016-01-05 04:45:00+00:00,-0.5640950506927269,-0.5614225237974997,-0.5520265788788801,-0.5529207538992451,0.0,7800.590000000001,7808.464999999999,7805.311358227368,50.598591549296025,-20.4694236692485,-25.9579499921631,7808.464999999999,7838.510949021953,7778.419050978046,15.050000000000182,9.859704751060063,7800.95,0,0,1.7156126331940602e-05,-0.5157255629436299,-0.5700809373031064,-0.5106417918646542,-0.27627736164585154
36,2016-01-05 05:00:00+00:00,-0.5528495921019204,-0.5661095813321223,-0.5640453859803055,-0.5780979100884271,0.0,7800.135,7807.3175,7804.51838400421,46.21630399480337,-19.418985866372168,-24.650157167004917,7807.3175,7836.6253267792845,7778.009673220716,-4.550000000000182,9.711821261870556,7783.5,0,0,0.026803088819770574,-0.782449225882757,-0.5716669494161958,-0.5151767090825518,-0.27627736164585154
37,2016-01-05 05:15:00+00:00,-0.5786245812613809,-0.5940324772830612,-0.5999031493159609,-0.6128284536063087,0.0,7799.51,7804.4975,7800.696859639807,43.69051274178691,-19.766717093561965,-23.67346915231633,7804.4975,7831.356243063397,7777.638756936603,-6.25,10.61363902408747,7774.25,0,0,0.03296515632492239,-1.0974729991008718,-0.579286227990905,-0.5216679626385798,-0.27627736164585154
38,2016-01-05 05:30:00+00:00,-0.6140527516890573,-0.6240495904303209,-0.6258280142206882,-0.6312386271043263,0.0,7796.135,7801.7074999999995,7795.888339705297,44.946304485154805,-20.5517860938553,-23.049132540624125,7801.7074999999995,7828.979661919944,7774.435338080055,-33.75,12.762467760336678,7775.9,1,1,0.02023801660892484,-1.2449650649503934,-0.588871191714375,-0.528932542129324,-0.27627736164585154
39,2016-01-05 05:45:00+00:00,-0.6319658715682193,-0.6339223286415454,-0.6260266721893075,-0.6279546502100861,0.0,7795.3,7799.18,7792.254096122515,42.532146389713,-20.8010363237845,-22.599513297256202,7799.18,7826.1653059430555,7772.194694056945,-8.350000000000364,13.85301812282844,7765.15,0,0,0.005304175890936829,-1.189087243936214,-0.596115687294054,-0.5355157912665393,-0.27627736164585154
40,2016-01-05 06:00:00+00:00,-0.6280846955944012,-0.638609386176168,-0.636754202494711,-0.6493502572483228,0.0,7792.9,7796.15,7787.326078645693,37.02155033772912,-21.616818853514815,-22.402974408507923,7796.15,7824.162929345652,7768.137070654348,-24.0,16.801967477394346,7782.95,1,1,0.021945895856961096,-1.3623710004033638,-0.6059374171732235,-0.5430597473267196,-0.27627736164585154
41,2016-01-05 06:15:00+00:00,-0.6498789914473813,-0.6300330681340935,-0.636058899604547,-0.613923112571056,0.0,7790.469999999999,7794.702499999999,7786.53042798284,47.84126984126979,-20.589676176197827,-22.040314762045902,7794.702499999999,7822.277135083681,7767.127864916318,-24.300000000000182,16.24392536031307,7792.8,1,1,-0.015609198022732789,-0.7848792327967691,-0.6075249507658902,-0.5478229777914886,-0.27627736164585154
42,2016-01-05 06:30:00+00:00,-0.6153464770136626,-0.6069966789745685,-0.6046709405628083,-0.5943187656569501,0.0,7789.8550000000005,7793.7125,7787.6703501677775,44.9027498323274,-18.764539592246365,-21.385159728086,7793.7125,7819.971971975256,7767.453028024744,-6.149999999999636,16.00181326531749,7796.4,1,1,-0.00602233082457992,-0.5045752605885518,-0.6052554706459835,-0.55100946010345,-0.27627736164585154
43,2016-01-05 06:45:00+00:00,-0.5951444584832751,-0.6032071430955133,-0.5941420682260223,-0.5871537251604254,0.0,7789.410000000001,7793.329999999999,7789.257559228181,54.71112834431933,-16.83356888297112,-20.474841559063023,7793.329999999999,7819.175052463484,7767.4849475365145,-4.450000000000728,15.72149625337096,7800.05,1,1,0.002400160256589451,-0.40461680568953284,-0.6020944469839585,-0.5535264040625292,-0.27627736164585154
44,2016-01-05 07:00:00+00:00,-0.5874816238682996,-0.5953288974522112,-0.5855004465911126,-0.5798891702125578,0.0,7788.555,7793.82,7791.2198211866935,54.26781519185607,-14.837696459659128,-19.347412539182244,7793.82,7819.790477165595,7767.8495228344045,-8.550000000000182,14.765320668538136,7803.9,1,1,0.0022660054692641503,-0.30136336643287726,-0.5981858650460545,-0.5554105618185915,-0.27627736164585154
45,2016-01-05 07:15:00+00:00,-0.5805154105819588,-0.5796721307940073,-0.5657339787135626,-0.5722265574593299,0.0,7787.584999999999,7794.0875,7793.5253082436575,48.523578669017034,-12.797765684020305,-18.03748316814986,7794.0875,7820.371432954889,7767.80356704511,-9.700000000000728,13.169578791892713,7806.7,1,1,0.0019094644887389298,-0.19091149552621048,-0.5935931902803959,-0.556676982796356,-0.27627736164585154
46,2016-01-05 07:30:00+00:00,-0.5723549893036749,-0.5745861747458002,-0.5641447149646134,-0.566653748184254,0.0,7788.159999999999,7794.147500000001,7795.92070674481,53.589624826308444,-10.830324014398684,-16.596051337399626,7794.147500000001,7820.546353144912,7767.74864685509,5.75,13.921981021243678,7801.3,0,0,0.003381973535174621,-0.10907267741344293,-0.5888211879527175,-0.5575008423124438,-0.27627736164585154
47,2016-01-05 07:45:00+00:00,-0.566782018674602,-0.5803702031927797,-0.5762628510503486,-0.577401308929042,0.0,7789.94,7794.725,7796.898760063934,50.201884253028176,-9.596227845728208,-15.196086639065342,7794.725,7821.22394734748,7768.226052652521,17.800000000000182,14.390019689596595,7799.35,0,0,0.015545374110814258,-0.2613428584390078,-0.5868730868486782,-0.5589674878750145,-0.27627736164585154
48,2016-01-05 08:00:00+00:00,-0.5787240985940433,-0.5758825949149502,-0.573779626442616,-0.5812823725313264,0.0,7792.45,7794.2925000000005,7797.344440052309,45.6223379081874,-8.675540216760965,-13.891977354604467,7794.2925000000005,7820.1538565606315,7768.431143439369,25.100000000000364,13.511414927151076,7795.4,0,0,0.010356750961141097,-0.3167690005459215,-0.5859856147697692,-0.5605908221863717,-0.27627736164585154
49,2016-01-05 08:15:00+00:00,-0.5813115492432559,-0.5965255929929665,-0.5883809871360837,-0.589144014187238,0.0,7794.4,7794.85,7796.990905497343,41.30019120458859,-8.170436915243044,-12.747669266732183,7794.85,7820.276902454276,7769.423097545725,19.5,12.2010928472399,7802.7,1,1,0.013239407179794164,-0.43104459303291154,-0.5866904724590537,-0.5626184912110279,-0.27627736164585154
50,2016-01-05 08:30:00+00:00,-0.5911637651767947,-0.5826638696458936,-0.582719235030453,-0.5746149042915049,0.0,7798.154999999999,7795.527500000001,7798.028922679644,50.8816120906801,-7.0992541358173185,-11.617986240549211,7795.527500000001,7821.036868248142,7770.01813175186,37.55000000000018,6.766972489005285,7799.5,0,0,-0.002941171165281902,-0.173811999686709,-0.5846225945032473,-0.5635745374356828,-0.27627736164585154
51,2016-01-05 08:45:00+00:00,-0.5750419572855482,-0.5862539562681576,-0.5699057960545538,-0.5809838291773052,0.0,7799.8099999999995,7795.140000000001,7798.296391283345,59.411764705882355,-6.4343758426966815,-10.581264160978705,7795.140000000001,7820.129757901954,7770.150242098049,16.550000000000182,4.154702824010099,7783.35,0,0,0.012205150664345887,-0.27507185358584774,-0.5840899621719806,-0.5648813111244223,-0.27627736164585154
52,2016-01-05 09:00:00+00:00,-0.5817096185739037,-0.5936335787694768,-0.5989098594728679,-0.6131269969603299,0.0,7798.865,7794.360000000001,7795.578865595464,54.95103373231795,-7.128452668967839,-9.890701862576531,7794.360000000001,7819.81848219725,7768.901517802751,-9.449999999999818,6.396311871370857,7786.4,1,1,0.030951649756689383,-0.7293015972334279,-0.5895048518335286,-0.5681851477803235,-0.27627736164585154
53,2016-01-05 09:15:00+00:00,-0.6136546823584096,-0.6141768522190965,-0.6010950971276732,-0.6070566154285526,0.0,7797.865,7793.6375,7793.909980941743,55.6270096463023,-7.347704283066378,-9.3821023466745,7793.6375,7819.140603526274,7768.134396473725,-10.0,7.50936637364443,7785.8,0,0,0.0033133818926228934,-0.6130539370186678,-0.5928302889664746,-0.5708827574372594,-0.27627736164585154
54,2016-01-05 09:30:00+00:00,-0.6083802637273219,-0.611284837995605,-0.6064588622803749,-0.6082507888446391,0.0,7796.44,7792.4974999999995,7792.435438952335,62.417318099820115,-7.483611339320305,-9.002404145203663,7792.4974999999995,7817.2105793199025,7767.784420680096,-14.25,8.35330274005195,7779.0,0,0,0.008342146187705181,-0.6298658399264143,-0.5957684638813561,-0.5734836542363037,-0.27627736164585154
55,2016-01-05 09:45:00+00:00,-0.6101715757152392,-0.6223542717475846,-0.6098360477468907,-0.621784754226966,0.0,7793.95,7790.7675,7789.992631870093,47.26264726264734,-8.047258049040465,-8.811374925971023,7790.7675,7814.064241922609,7767.470758077391,-24.899999999999636,9.513148795236138,7768.2,0,0,0.016936869067477774,-0.8195960732308543,-0.6006358692809358,-0.5767931179564215,-0.27627736164585154
56,2016-01-06 03:45:00+00:00,-0.6043995704208415,-0.6198611560376793,-0.6445018632708374,-0.6432798757165437,0.0,7790.1,7789.13,7786.030335166439,33.17373461012254,-9.258693413647961,-8.900838623506411,7789.13,7813.9662510943,7764.2937489057,-38.5,11.386029451349055,7767.85,0,0,0.022156971901448837,-1.0893754473461337,-0.6085308207541695,-0.5812809444347989,-0.27627736164585154
57,2016-01-06 04:00:00+00:00,-0.6435098821570129,-0.644792313136732,-0.6319864112478654,-0.6439764768759271,0.0,7786.755,7788.347500000001,7782.724819681632,29.563350035791075,-10.130231737330178,-9.146717246271166,7788.347500000001,7814.860187628025,7761.834812371976,-33.44999999999982,12.580881659632093,7766.25,0,0,0.007967457017398127,-1.0977575098103913,-0.6151171214221961,-0.5855243408313311,-0.27627736164585154
58,2016-01-06 04:15:00+00:00,-0.6459978154735632,-0.6483823997589959,-0.6374495053848769,-0.6471609393188281,0.0,7783.445,7787.9475,7779.729397921334,25.07374631268364,-10.825251999618558,-9.482424196940645,7787.9475,7815.573736099959,7760.321263900041,-33.100000000000364,13.236176226971937,7770.6,1,1,0.009603948921677643,-1.138134628113309,-0.621085546785051,-0.5897001736512474,-0.27627736164585154
59,2016-01-06 04:30:00+00:00,-0.647888644794141,-0.6508755154689012,-0.6319864112478654,-0.638503182052192,0.0,7780.965000000001,7787.6825,7778.069507390182,25.622254758419018,-10.899410301985881,-9.765821417949692,7787.6825,7815.8908652206055,7759.474134779394,-24.799999999999272,13.069622327295209,7786.05,1,1,0.0018399164811132736,-0.9191018005550183,-0.624392924214923,-0.5930459809597343,-0.27627736164585154
60,2016-01-06 04:45:00+00:00,-0.6393301541852077,-0.6093900700560773,-0.6229474736757189,-0.6077532165879359,0.0,7779.3,7788.727500000001,7779.520506046511,37.24521309450284,-9.600823099544868,-9.732821754268727,7788.727500000001,7814.895951777267,7762.559048222734,-16.649999999999636,10.868200300792287,7785.0,0,0,-0.012898011081377328,-0.25036728654985796,-0.6215018703775417,-0.5941847730057259,-0.27627736164585154
61,2016-01-06 05:00:00+00:00,-0.6088778503906319,-0.615074373874662,-0.6042736246255714,-0.6098430200660896,0.0,7777.85,7788.83,7780.516777674418,39.360313315926696,-8.557761068008404,-9.497809617016664,7788.83,7814.919106417857,7762.740893582143,-14.5,8.605456925071355,7790.95,1,1,0.008965630913813537,-0.2862843508059538,-0.6195168474440094,-0.5953854159280623,-0.27627736164585154
62,2016-01-06 05:15:00+00:00,-0.6103706103805621,-0.6108859394820204,-0.600797110174746,-0.5980008003565543,0.0,7778.610000000001,7788.7375,7782.41372718816,44.78908188585571,-7.1683790083370695,-9.031923495280745,7788.7375,7814.780417513782,7762.694582486219,7.599999999999454,9.440274242740204,7789.95,0,0,-0.000719588897534566,-0.052271638921611116,-0.6157372241787319,-0.5957417771414594,-0.27627736164585154
63,2016-01-06 05:30:00+00:00,-0.5990256344570932,-0.6131796059351343,-0.5959299899435889,-0.599991089383367,0.0,7778.965000000001,7788.414999999999,7783.783958608494,46.49066323245337,-6.077912961491165,-8.44112138852283,7788.414999999999,7814.217021544589,7762.612978455409,3.550000000000182,9.82468687656695,7780.5,0,0,0.008918878896464226,-0.09122648778553887,-0.6130070763355027,-0.5962040247668543,-0.27627736164585154
64,2016-01-06 05:45:00+00:00,-0.6008169464450087,-0.6017112736695701,-0.604770269547118,-0.6187993206867469,0.0,7778.435,7787.4375,7783.186875225131,36.0902255639096,-5.9081414095571745,-7.9345253927297,7787.4375,7812.862102154898,7762.012897845102,-5.300000000000182,9.554232628080491,7786.45,1,1,0.020791493520505144,-0.44099491748346636,-0.6141967817736044,-0.5978543419431269,-0.27627736164585154
65,2016-01-06 06:00:00+00:00,-0.6227107596306511,-0.6224539963759812,-0.6059622173588285,-0.6069571009772116,0.0,7779.18,7786.565,7783.780170638743,42.095699576014276,-5.233156388416319,-7.394251591867024,7786.565,7810.779764960726,7762.350235039273,7.449999999999818,9.887820791274619,7786.35,0,0,-0.0006004967035036626,-0.19011758022780856,-0.6130146635396638,-0.5986313661682711,-0.27627736164585154
